n_gt_030,n_gt_045,global_max_absCC
0,0,0.2954119975219655
1,0,0.30291227416318506
0,0,0.28948117016768393
1,0,0.3044665184259691
0,0,0.2926713096252628
0,0,0.25549672357944814
0,0,0.27093914146642867
0,0,0.28622690197584577
0,0,0.26878999101537426
0,0,0.24180369854761963
0,0,0.2658438358020762
29,3,0.4662118745950137
102,2,0.4688924921220186
0,0,0.22384421396197945
0,0,0.2699506282774001
0,0,0.2930790561045482
0,0,0.2756150331192213
6,0,0.3878929957763073
0,0,0.2709349105901326
4,0,0.34823081652120597
0,0,0.2882247366333411
1,0,0.3364844333345716
0,0,0.24799243595221113
0,0,0.2740950399086554
0,0,0.2843566908926606
1,0,0.3155939368639669
0,0,0.29784498479671184
2,0,0.3171721898375318
2,0,0.31366604754661975
0,0,0.2782906986422432
0,0,0.299584667629476
14,0,0.3604741646608164
0,0,0.28609802519416433
0,0,0.27656131793154565
0,0,0.2971992045015873
0,0,0.25975996380088967
28,0,0.3633990871932115
0,0,0.28822719597247437
1,0,0.37641838472966527
0,0,0.25980390684751103
0,0,0.26620576832406634
1,0,0.31338904870047324
0,0,0.23465902748254802
0,0,0.262785433481364
0,0,0.29198997320088904
0,0,0.2956122130930794
2,0,0.3200017850663319
0,0,0.2891620203167005
0,0,0.2985189731122208
78,0,0.42115466291006165
19,0,0.41649012188347334
1,0,0.3753016162592318
0,0,0.27831451382999434
0,0,0.24841138533166846
0,0,0.2694472483285172
5,0,0.30254375074337947
0,0,0.24548247531053644
0,0,0.25365641852562426
3,0,0.3350122450542922
3,0,0.33200458387077775
0,0,0.2494248932756651
0,0,0.26595145778226953
0,0,0.2720645559074981
4,0,0.3624866339520251
0,0,0.2232420907467121
0,0,0.272851781980475
0,0,0.2629023530497017
1,0,0.3139641523382809
2,0,0.3361833363825994
2,0,0.3146480098438199
0,0,0.2716250391812543
0,0,0.2401104771768603
0,0,0.253313853622119
1,0,0.33064154188910244
0,0,0.28586979919853117
0,0,0.28384535976380965
0,0,0.25866247211827653
0,0,0.2863135737534004
0,0,0.2573709162585968
0,0,0.2615171359970065
0,0,0.2342818316692447
1,0,0.38987680882944903
0,0,0.2701211631763987
0,0,0.2531183382514534
0,0,0.2700260271083006
42,0,0.42302023748659834
0,0,0.2977168974488322
0,0,0.27704740613736933
0,0,0.2984590581385028
0,0,0.2781445655462003
3,0,0.3427166145723436
0,0,0.2712204639692005
1,0,0.304244906362148
0,0,0.2639539317320485
0,0,0.25920657818370335
0,0,0.26051275565173054
0,0,0.28453263364631126
0,0,0.24707961816012627
0,0,0.254362563407447
0,0,0.25459529603828746
0,0,0.27741375317983685
0,0,0.24691950366539994
2,0,0.31271474206394767
131,3,0.4975400620517743
0,0,0.27043984923166764
0,0,0.2896434368956763
0,0,0.2740151996989041
0,0,0.2767201885646524
3,0,0.3446088299373298
0,0,0.2823711921202166
0,0,0.26086810147663475
3,0,0.3686200709176892
0,0,0.2722396323438717
0,0,0.2648548556048025
0,0,0.2694836961963069
0,0,0.28042657355982753
0,0,0.27067703171973057
0,0,0.2858564381425254
0,0,0.2918682762997262
4,0,0.3352744117361029
0,0,0.24932213984624815
0,0,0.2867107664269402
0,0,0.2682113858045465
2,0,0.3291831837012312
0,0,0.25488814682136696
0,0,0.2550428825221248
0,0,0.2199166862044755
0,0,0.2764565208963198
5,0,0.3390020727457453
0,0,0.25980221279545745
0,0,0.2820262408372757
2,0,0.34661205216596636
0,0,0.2656854749665163
0,0,0.26437119591808067
2,0,0.3542528146989496
2,0,0.33756249739963423
0,0,0.2984780287483992
4,0,0.32587209598900263
1,0,0.3052141762272161
0,0,0.24347394651877433
0,0,0.2855785675600969
6,1,0.46248152190060154
0,0,0.2666624511241185
0,0,0.24922942434946824
2,0,0.3320821292003877
0,0,0.24424445513404497
52,0,0.4392889465045272
1,0,0.31230497223841186
0,0,0.2619232845631087
4,0,0.34230545052020567
0,0,0.2526648024701599
0,0,0.2712125543981059
0,0,0.23843075514099812
0,0,0.24478178925262065
0,0,0.2562309202927142
1,0,0.31662449885316785
0,0,0.29396034820602
3,0,0.32764045550560783
1,0,0.3659598267402891
0,0,0.28348588723603774
0,0,0.28669426256089064
0,0,0.25899063291348934
0,0,0.2648676065003609
0,0,0.2643728823402256
0,0,0.2821904900666311
0,0,0.26755033623892366
0,0,0.290049994096925
0,0,0.23918384900605924
0,0,0.26672863919269146
0,0,0.2724738017721433
63,2,0.4965344004520362
0,0,0.26718593072845154
0,0,0.26415935833495596
1,0,0.35783305211424
0,0,0.2644425160419691
0,0,0.24578090138310027
0,0,0.2622760418846174
1,0,0.30108317073501806
0,0,0.22881727707891622
0,0,0.27823403344574793
0,0,0.2782028948214426
7,0,0.3754817189287784
0,0,0.29691504924974044
1,0,0.34574040397785843
8,0,0.3477171129945474
1,0,0.3176277750926865
0,0,0.29823772847641256
0,0,0.27264936566843856
1,0,0.3078148373339637
1,0,0.3126096736795588
0,0,0.2832459614975708
0,0,0.2571045735051346
0,0,0.2822895341581907
0,0,0.25723478419653395
0,0,0.28276686635185044
0,0,0.23969465304492726
2,0,0.3334095082435781
0,0,0.26279002610372243
3,0,0.3143078502381882
0,0,0.25858513239506714
0,0,0.2675857140347248
1,0,0.3039720970230915
0,0,0.26748381482084993
0,0,0.2423685900873533
0,0,0.26022106322817556
0,0,0.2680611696045918
0,0,0.22968484458779795
0,0,0.28714729475181683
0,0,0.23555533157574177
1,0,0.40096876521859154
0,0,0.2616705082644766
0,0,0.25476355966348446
0,0,0.2940831700390326
0,0,0.2745283424948974
0,0,0.2836442433838257
0,0,0.2565454979497275
0,0,0.27823166701697966
0,0,0.24400717490148938
3,0,0.32602221601739617
0,0,0.29635538156079916
0,0,0.2615195320791478
0,0,0.2753132053930779
0,0,0.24943113288419588
0,0,0.270520950703144
9,0,0.4111486695158074
2,0,0.31820531835660537
0,0,0.2608358490262917
0,0,0.2839713502349739
0,0,0.27351122247005155
1,0,0.3255368416743245
0,0,0.2506344422671962
1,0,0.3635633534970704
0,0,0.27876259000745646
0,0,0.25594101007950676
0,0,0.2937207847430836
0,0,0.29145760195650394
1,0,0.4007133620602683
0,0,0.24664955244445463
0,0,0.2624002355123039
5,0,0.37665942165957245
0,0,0.2824936983572787
0,0,0.2926607689025807
0,0,0.2692080082818918
1,0,0.304845673532773
0,0,0.26755707601189144
0,0,0.25216354453414414
2,0,0.3115473780300375
0,0,0.25732850621179343
0,0,0.2737451248936695
0,0,0.2870216781267185
0,0,0.26962604653766514
0,0,0.29781463222515875
4,0,0.32870612308200486
0,0,0.2814720763630784
0,0,0.29576501554891915
0,0,0.2910530855592333
0,0,0.2737483233453475
2,0,0.31199253244953135
0,0,0.28898686785579786
0,0,0.2447324077179597
3,0,0.32444902839928724
0,0,0.2521670402740667
0,0,0.25618040821575333
0,0,0.24886086453492695
0,0,0.2570776314731206
0,0,0.25918492325381376
0,0,0.2396143154816602
13,0,0.31552899581761074
2,0,0.3611039158794792
0,0,0.2701631417488273
0,0,0.22966610810363555
0,0,0.2795402484470642
0,0,0.272785836059798
0,0,0.27306664525165003
17,0,0.4149034990136904
0,0,0.2776571447723434
69,3,0.5357222893608607
0,0,0.28358161846433755
6,1,0.4658343331232164
0,0,0.27390569724092967
0,0,0.25114931155197207
1,0,0.30656782235134594
0,0,0.2564480438329166
38,3,0.5959632891915398
0,0,0.2781047779772439
0,0,0.24945909675915962
0,0,0.2401106332162194
0,0,0.2366273382885273
0,0,0.2923562204318899
9,0,0.3171244200079074
0,0,0.24548491256194155
0,0,0.2701895505871806
0,0,0.25722771818598833
5,0,0.3836446123468336
2,0,0.3070445211137961
19,0,0.3766731854179426
0,0,0.29026536308091694
1,0,0.3073621059002861
0,0,0.2932052793773196
0,0,0.2575824896779053
1,0,0.41014552139759514
7,0,0.32909162561627747
0,0,0.25193585849978833
0,0,0.26959705429834085
0,0,0.26682501269309405
31,0,0.4119986796529248
0,0,0.2754326512519389
0,0,0.24239388477810514
0,0,0.24201613775901057
0,0,0.25785511246091475
0,0,0.2447616184923399
6,0,0.41305601558871047
56,0,0.44125081393036253
0,0,0.28205615249551397
0,0,0.269823577350172
0,0,0.22389496964252018
0,0,0.2731853413137079
0,0,0.27756830797046866
0,0,0.2628853557143227
0,0,0.2490501842859258
14,0,0.4116658042899674
0,0,0.28928657568975746
0,0,0.26129931769676196
0,0,0.26029862278049115
17,2,0.5225550112328751
0,0,0.2692624620974709
0,0,0.2831985514233027
0,0,0.2701588666802131
0,0,0.25183733030245586
0,0,0.2640647247377393
22,1,0.4667833861516913
0,0,0.266222328132368
0,0,0.22816833132725903
0,0,0.2937445829692094
0,0,0.26837015449481505
5,0,0.3350554155631985
0,0,0.2281346287349056
0,0,0.2552083746158796
0,0,0.25724025531985106
0,0,0.2842394624052857
0,0,0.26005896558596464
2,0,0.3075917116676885
0,0,0.29362859993795054
0,0,0.23636483828198057
2,0,0.32385492703718993
0,0,0.2890567578209328
0,0,0.25757365442160224
0,0,0.28184066971870164
1,0,0.3949265907790055
3,0,0.31691266402938073
0,0,0.24592540474368407
0,0,0.29910681625597285
0,0,0.2856820329088688
0,0,0.2448396141471065
0,0,0.2559290362920922
0,0,0.24809728913780488
0,0,0.2785399828586066
0,0,0.27912232013080046
0,0,0.26466322601894815
6,0,0.3838825918708702
0,0,0.2638339284041874
0,0,0.29562686519862186
0,0,0.2637265743450686
0,0,0.26414868642720485
0,0,0.23792022452000083
0,0,0.264322254491854
0,0,0.24191853821713172
0,0,0.2639941264206897
0,0,0.2842922872778405
6,0,0.3347967513861236
2,0,0.32312125954925797
0,0,0.29042842293063537
0,0,0.2862930762971863
0,0,0.2845657184944741
0,0,0.29627482008947487
0,0,0.296022648485836
0,0,0.265464084688968
20,1,0.460146893707315
4,0,0.3179452832820708
0,0,0.2545930576659546
0,0,0.27495758176962765
0,0,0.2763956897099831
0,0,0.27621047783662983
0,0,0.2739832953210683
0,0,0.276160528326906
0,0,0.2317766627377799
1,0,0.3224611352083297
0,0,0.26360375387642937
0,0,0.2509759167989742
32,0,0.4452324100539987
0,0,0.2789340363493905
0,0,0.27497105251967136
0,0,0.28822644333745523
0,0,0.2568026009642329
4,0,0.3063976508967794
0,0,0.24242285124566693
2,0,0.3036838054000173
0,0,0.27823345485253026
0,0,0.2626295759166909
0,0,0.28494536560412004
1,0,0.30171130757691966
1,0,0.3064114610018358
0,0,0.2661798190024072
0,0,0.28578116087339617
0,0,0.2658665697537837
0,0,0.2609063797249915
0,0,0.2578767522573692
0,0,0.29966988962077007
0,0,0.2590061382657372
1,0,0.38177223381243935
0,0,0.2621911778150345
2,0,0.4122795374031282
0,0,0.2780866762073531
0,0,0.25053234738534313
0,0,0.26399116201061307
0,0,0.25251089095575324
1,0,0.361485573311982
4,0,0.3461239390352936
0,0,0.2728056189972718
0,0,0.23916339910148576
0,0,0.27203448009585757
0,0,0.29474876820949975
2,0,0.34268019391474364
2,0,0.3199631967021117
0,0,0.2730753840427253
0,0,0.2879201039555775
0,0,0.25613994153767233
0,0,0.2705768721412009
0,0,0.27263074504670926
0,0,0.26653247314953055
0,0,0.2782228860915708
0,0,0.2551171025865105
1,0,0.31645724794402735
0,0,0.24105313301293535
0,0,0.2914156278334667
0,0,0.2626906883768685
0,0,0.27299932255270043
0,0,0.2527900290461137
0,0,0.2757910684892999
0,0,0.2896306173673057
0,0,0.2639219222001677
0,0,0.2549078115255909
0,0,0.2868894191863247
1,0,0.33338279901309237
0,0,0.2759602989520635
1,0,0.3441075480597358
0,0,0.25208600845926493
2,0,0.4064568039533986
0,0,0.28374712325465695
0,0,0.2752898748489419
0,0,0.29257378239909676
3,0,0.31944346079772906
0,0,0.2517505013218114
0,0,0.28939116503498524
40,0,0.4053406163096775
0,0,0.2528132810615129
0,0,0.2747826349862186
0,0,0.25874141925512406
0,0,0.2938481384926318
0,0,0.26572937699071464
8,0,0.31632836909941525
2,0,0.326805400285441
0,0,0.2609890416356959
0,0,0.2777345456084587
19,0,0.387107527547243
0,0,0.25988117494158086
0,0,0.26641421135767257
0,0,0.26571212546949025
0,0,0.24595619763362334
0,0,0.2642897397058923
0,0,0.25407449145756483
0,0,0.2702290901618176
0,0,0.24804935768221345
0,0,0.26906730440543963
0,0,0.2421233534580637
4,0,0.35221118545898605
0,0,0.2480537030891144
0,0,0.2864763712063957
5,0,0.4202787287321121
6,0,0.3752246969109901
0,0,0.24330809502562922
7,0,0.3577488927933825
0,0,0.24322776998829992
0,0,0.2789537654791906
1,0,0.3190770979844145
3,0,0.32006065609654694
3,0,0.37996903556945405
0,0,0.2842960586223707
0,0,0.2849557373202259
0,0,0.289018470079035
0,0,0.2638827206896211
0,0,0.24831147722406421
1,0,0.3087438626205481
0,0,0.25764747472411753
0,0,0.2658110389902417
0,0,0.24745205787827335
0,0,0.2671648640589856
0,0,0.23305892177294277
13,1,0.45124046326333483
0,0,0.263729411037758
0,0,0.26030598232009633
0,0,0.2701864567500437
0,0,0.26924296465966097
0,0,0.2906403204724033
15,0,0.4247819610067563
0,0,0.27283934118205305
0,0,0.2669679364834651
34,2,0.5545121341511491
0,0,0.28965173702627245
0,0,0.27131532830531163
1,0,0.3063230830623745
0,0,0.27089928578234507
0,0,0.2764691247462112
0,0,0.2667999528776412
0,0,0.2696401261425335
0,0,0.2424298793968762
0,0,0.27622796186227855
0,0,0.29591973559134915
0,0,0.2699834926343511
1,0,0.31137316411599264
0,0,0.27738984334578193
1,0,0.31166456758855243
0,0,0.2791374969658377
0,0,0.2674322737271697
0,0,0.24418111848264157
0,0,0.2758390296870012
0,0,0.23939008001661688
0,0,0.29172225344157837
0,0,0.2308386611685454
0,0,0.26199884312440785
0,0,0.27638994431281716
6,0,0.421263695073651
0,0,0.2718577888638267
0,0,0.2859961356144964
0,0,0.25843943691268434
0,0,0.2600203431423478
0,0,0.2712903091703415
0,0,0.2482901871720667
13,0,0.3954805262137439
0,0,0.2978348027398128
89,0,0.4222641601925419
0,0,0.27023103720405056
0,0,0.2552961476235205
0,0,0.2868412197873462
0,0,0.24913997875079041
0,0,0.228786487410241
10,0,0.33319790854913633
0,0,0.2575133990218544
0,0,0.24112476583704306
5,0,0.44448907791980957
0,0,0.259519025177745
0,0,0.2609755118161362
0,0,0.2709325014851764
0,0,0.290177223178661
0,0,0.24936356245156296
0,0,0.2779219759487416
4,0,0.3505509084172496
0,0,0.26611241169125177
0,0,0.28394362474166623
1,0,0.300657756974423
4,0,0.34728904899872337
3,0,0.3148574574463241
9,0,0.35706996620314213
0,0,0.26893330884629285
0,0,0.2556837793657042
1,0,0.3483321840997874
0,0,0.24157037454197902
0,0,0.2528803224045073
5,0,0.40772893006949634
0,0,0.2609343583960381
0,0,0.25546295506283406
45,1,0.45191866896084265
0,0,0.2511825222982415
0,0,0.2773025708088468
0,0,0.24219016667560855
6,0,0.355733186436284
0,0,0.2681863478046284
1,0,0.33295740816179076
0,0,0.2946955388518088
0,0,0.22937047232506758
0,0,0.2618270363812526
0,0,0.28947160338061945
0,0,0.2584912490068336
1,0,0.3652075731012709
0,0,0.28531442046141164
0,0,0.2692170532209412
0,0,0.2730779966589066
3,0,0.3553625753440983
0,0,0.2523779459369232
2,0,0.3093163551893663
2,0,0.32893622438202574
0,0,0.2415272593338554
0,0,0.2425255152117902
2,0,0.32250279177169294
0,0,0.2303322636797503
0,0,0.29229437075628717
0,0,0.28086464763229735
0,0,0.27798253894636965
0,0,0.2902524153231608
0,0,0.2843654275754582
0,0,0.2747359482543093
2,0,0.30345322920057977
0,0,0.2789385925243827
0,0,0.25562632381066475
0,0,0.2585834648875442
0,0,0.25296482298090145
0,0,0.244152342662473
0,0,0.28038527099133637
0,0,0.24848546353334575
0,0,0.25922181081032536
0,0,0.24367234629960052
10,0,0.4064500520385625
0,0,0.28511559792794694
0,0,0.27902092425126307
0,0,0.2629990860951243
0,0,0.2824881418668835
40,0,0.3765087241014334
1,0,0.38217028447538487
5,0,0.36428089936338776
3,0,0.33742585165084704
0,0,0.2953271550663063
0,0,0.2754484640901493
0,0,0.26369648833052783
7,0,0.33127515198247937
0,0,0.299626323365742
0,0,0.25666419028165566
0,0,0.2979763580176112
5,0,0.3506348552145354
2,0,0.30621353040797616
0,0,0.22919249693889165
0,0,0.283807745341202
0,0,0.27617207601868093
0,0,0.2674922314076675
0,0,0.2377520717686607
0,0,0.2764575992396648
0,0,0.27290786522942917
0,0,0.2619677428025809
34,2,0.4687253337322472
0,0,0.28109177997517454
13,1,0.46001792093647065
3,0,0.3889195946734765
4,0,0.32640061923454156
2,0,0.35475270168752077
0,0,0.2715558424284979
0,0,0.2446972370041515
0,0,0.2774283451193985
0,0,0.25967300841855584
1,0,0.34033601911573397
0,0,0.2612220787247291
0,0,0.25501063688748465
0,0,0.28441129210460314
0,0,0.2729553839441142
0,0,0.26762279592788063
0,0,0.266630368237056
0,0,0.27186572758937916
2,0,0.34814602975257025
0,0,0.2244778797504293
0,0,0.24772033224214957
1,0,0.31387998754147994
0,0,0.28382878494601693
0,0,0.23377491368015796
0,0,0.2603432594926704
0,0,0.2208774273891689
1,0,0.3098919545678342
0,0,0.29870057570007674
0,0,0.2659464595953588
0,0,0.2517817913248012
1,0,0.3010503008380703
0,0,0.23446704052709744
0,0,0.26208024397619256
1,0,0.303010300199883
1,0,0.30164379582112766
0,0,0.27062632310303275
0,0,0.27489554072985045
0,0,0.2810739665215439
5,1,0.45682909851169073
0,0,0.24286253930215032
0,0,0.28821310224928764
0,0,0.29409630202722875
0,0,0.27019502079581736
0,0,0.24195973635969328
0,0,0.27060843262136713
0,0,0.29575646841096725
0,0,0.2838614485835448
0,0,0.2940401088445408
0,0,0.25635340951036206
3,0,0.4192023429908431
0,0,0.2340237340523228
0,0,0.25807158560737914
0,0,0.2881840160154681
0,0,0.28845946740759904
0,0,0.2506512667810151
3,0,0.3604112275311121
2,0,0.30057831899140297
0,0,0.2610806306794401
0,0,0.2679692194040126
1,0,0.3285354450084372
0,0,0.26373517259885615
0,0,0.25396056632162756
17,0,0.4105645233775962
0,0,0.27488178416507114
0,0,0.271077210367761
0,0,0.2604798707242394
24,2,0.4972599789569145
0,0,0.2370485485592663
0,0,0.24683830387049013
6,0,0.3458981828118194
0,0,0.2803224297941588
0,0,0.22957015014933602
0,0,0.2712179843427604
1,0,0.36078328031905493
0,0,0.27796043634754863
0,0,0.2953573814190309
3,0,0.4164177301254224
11,0,0.3818135398828861
0,0,0.284504835817984
0,0,0.2609305091975334
0,0,0.2597002309733145
0,0,0.2720054630020077
0,0,0.27476502831569377
0,0,0.2553575275732692
0,0,0.2759610107581164
0,0,0.2539435004615886
0,0,0.2599279912805404
0,0,0.26301151715874344
0,0,0.2882343428970935
2,0,0.33915437274362337
0,0,0.25448583316663415
2,0,0.3616717262433723
0,0,0.27673447025260123
0,0,0.2652100524871892
0,0,0.24774381835725337
0,0,0.25978826465515503
1,0,0.31464277826629167
1,0,0.35798021308175065
49,2,0.4742835845299375
0,0,0.2851454345237706
11,0,0.36200384673904185
0,0,0.24866016537165506
1,0,0.3047070600088392
0,0,0.29822623529313724
5,0,0.4031553015080431
0,0,0.28202460538151897
0,0,0.2412670855848131
0,0,0.24835196938921597
0,0,0.22843812631517849
0,0,0.24859879174741217
0,0,0.2734251883492154
30,0,0.4259546188485191
0,0,0.2846540073805359
6,0,0.44210674145417117
7,0,0.3117676556196424
0,0,0.2484560221296628
5,0,0.33517125150453536
0,0,0.23508625930588475
0,0,0.24928510928861444
0,0,0.29345195633362453
0,0,0.2654974611627267
2,0,0.3247233006449838
2,0,0.3075283151751591
0,0,0.2544990196069642
0,0,0.2866068560220772
0,0,0.2633489639301055
